173.66,256.67
160.14,286.29
273.58,277.1
120.5,111.77
248.1,236.29
52.331,120.14
51.028,112.34
181.69,296.4
23.732,250.94
82.529,199.25
80.735,202.12
78.891,200.11
159.37,275
81.171,200.35
259.64,186.61
81.574,202.07
25.35,123.87
70.509,275.94
83.001,199.54
55.988,242.82
237.11,295.7
144.4,142.36
149.81,138.54
141.88,143.49
206.57,277.55
167.59,156.8
78.411,269.16
71.868,266.89
77.088,269.66
80.242,271.87
92.087,154.79
119.68,119.33
45.966,244.23
119.3,113.67
114.56,112.4
29.54,247.34
273.06,201.93
99.072,184.38
33.548,97.29
56.132,114.4
24.545,153.54
174.86,166.04
177.8,173.12
206.05,166.52
177.08,164.63
157.8,214.96
154.24,222.99
79.285,229.29
233.55,159.78
51.335,256.06
-0.57205,158.24
266.09,262.83
158.77,215.57
149.77,214.52
155.8,214.86
235.99,134.3
156.72,220.66
132.41,188.47
236.36,293.16
252.43,187.33
105.76,152.08
103.25,147.07
103.97,150.62
225.4,196.56
238.19,252.75
94.549,108.04
253.06,152.34
-0.009931,130.96
36.703,258.49
39.533,258.69
77.135,232.79
162.31,131.31
225.69,189.9
194.72,226.05
192.71,229.72
190.56,221.98
192.78,227.81
116.75,112.78
117.83,137.12
118.77,141.21
116.7,142.59
115.65,139.11
271.4,242.59
183.05,163.25
37.878,150.67
141.71,237.92
-20.85,171.99
107.57,287.98
186.31,141.54
189.48,147.28
188.24,143.91
226.58,301.55
121.39,111.76
226.85,294.43
222.8,303
224.71,300.97
-9.2574,158.92
227.75,302.83
223.35,298.73
222.64,299.38
224.22,307.58
195.5,207.54
193.9,206.02
24.431,191.44
40.373,177.52
234.84,243.95
236.71,242.97
156.22,214.18
144.55,261.77
136.63,284.51
270.73,231.46
265.39,233.94
81.741,106.1
74.551,94.059
153.19,287.81
149.29,282.43
152.39,283.86
47.067,205.17
48.197,202.46
47.22,204.63
44.397,209.84
116.32,193.12
42.793,207.91
38.124,209.26
72.411,123.61
226.33,249.98
66.989,206.62
72.25,209.57
68.657,202.65
227.27,177.52
69.463,203.81
70.57,203.49
18.911,215.21
70.912,206.6
64.768,206.37
69.344,203.43
69.954,203.76
70.791,209.37
195.18,307.33
77.101,198.76
68.273,193.6
74.182,191.46
201.41,202.99
134.32,160.48
73.363,195.51
70.215,192.9
73.405,197.31
74.835,193.49
72.332,195.04
74.53,195.77
36.913,197.84
180.69,263.88
62.456,262.85
23.935,219.57
54.227,206.36
87.949,212.77
64.507,186.1
52.362,199.03
55.428,207.31
203.77,246.45
55.242,198.84
55.098,201.59
65.741,100.52
57.307,207.33
42.26,189.19
44.46,192.22
42.164,191.53
38.431,192.55
42.704,184.92
39.125,193.21
44.87,191.77
43.699,194.73
48.911,209.65
54.402,209.38
58.248,216.78
51.237,207.76
40.473,180.51
54.803,207.67
56.661,214.71
53.743,210.97
60.492,208.45
225.39,180.48
52.043,209.01
57.377,212.52
60.136,212.25
120.47,143.51
189.11,178.94
191.71,178.09
188.13,172.71
189.4,178.19
190.54,176.61
187.05,174.98
180.59,174.54
228.84,274.31
184.33,170.9
189.68,172.06
143.81,306.08
112.18,121.77
208.16,162.33
253.29,287.75
83.156,151.63
141.79,199.69
146.8,199.76
146.53,195.03
143.45,195.09
144.92,194.93
138.83,194.07
142.41,199.36
207.98,202.11
142.27,192.9
142.66,191.01
147.15,195.63
151.1,195.47
145.69,197.55
140.3,197.61
138.42,195.98
182.07,184.17
223.45,257.1
195.46,123.67
211.52,153.91
282.47,261.45
127.59,223.37
126.59,216.23
239.31,307.64
127.46,220.14
198.95,235.84
210.71,248.12
199.78,111.15
45.493,260.95
215.64,240.87
212.56,239.67
170.61,110.07
72.105,239.48
282.04,174.96
170.36,264.01
56.023,141.31
159.2,230.22
159.96,230.53
158.41,229.23
202.53,298.16
125.75,200.19
265.09,174.32
239.91,165.76
5.9747,146.34
206.69,120.15
144.47,226.94
48.437,240.47
154.95,296.92
151.65,296.22
217.69,253.01
218.87,250.91
214.86,249.04
132.74,274.44
215.81,249.94
217.25,245.33
50.742,196.24
219.71,247.29
221.97,245.5
218.14,251.02
103.57,210.66
121.56,182.06
257.54,203.28
103.17,206.99
102.06,206.04
100.06,212.07
106.03,208.1
102.24,204.97
105,207.51
125.34,116.8
253.39,256.74
155.03,193.69
199.87,143.41
277.47,251.65
120.03,194.91
89.323,234.45
128.72,237.94
91.134,166.41
7.8407,143.32
78.627,136.93
238.58,199.15
75.662,193.41
78.89,196.24
165.81,185.19
143.11,154.16
149.29,217.34
150.43,218.01
-8.9351,126.85
147.53,222.61
145.11,214.83
147.96,214.9
151.63,219.04
205.99,129.76
144.95,219.06
146.75,217.63
159.01,240.49
143.92,220.98
163.09,127.99
41.652,99.948
201.7,197.31
98.155,175.64
40.053,116.93
153.7,145.86
156.19,145.43
154.69,144.33
120.71,211.97
180.05,265.93
160.35,144.62
160.37,145.45
152.38,145.12
85.053,141.6
172.36,112.8
99.539,152.47
118.09,147.46
243.74,227.61
62.166,251.09
268.27,199.74
119.49,145.31
204.57,255.32
172.57,197.01
171.46,196.16
145.43,202.48
139.81,196.48
147.25,200.68
29.853,220.14
140.49,197.04
48.913,154.01
189.63,315.63
44.548,121.48
19.48,224.51
48.941,168.23
42.201,125.5
47.404,126.1
180.78,292.55
176.05,294.95
260.72,213.36
177.9,299.32
171.52,295.16
155,217.43
42.072,168.16
38.44,167.75
166.86,236.79
31.127,164.54
40.551,162.54
40.208,164.45
98.275,177.5
34.619,169.81
-6.8248,161.98
30.123,168.83
30.471,169.09
250.01,235.28
246.13,238
241.95,237.33
1.4054,178.62
245.19,237.65
239.94,241.06
249.4,241.26
138.36,223.86
243.65,234.91
232.01,281.92
241.9,240.06
274.98,178.9
273.52,179.21
56.804,227.65
252.53,224.1
13.832,157.4
88.03,101.04
107.13,216.74
270.32,157.73
257.49,204.53
259.38,208.89
241.45,233.86
256.3,209.44
211.8,295.52
166.98,176.02
220.24,276.72
129.75,279.74
169.95,177.22
46.843,107.39
49.307,116.18
49.492,115.88
104.73,209
52.237,108.47
51.673,122.71
137.21,262.34
134.45,170.03
173.75,293.5
210.78,292.89
205.96,291.79
211.16,296.94
211.93,295.63
206.67,295.21
207.13,294.24
211.14,289.99
204.06,295.42
